Title,Artist,Link bài hát,Link .m4a,Link .mp3
Serendipity (Full Length Edition),BTS,https://chiasenhac.vn/mp3/bts/serendipity-full-length-edition-tsvb70dqqqtnme.html,https://data34.chiasenhac.com/downloads/1948/3/1947085-f8c2ac5e/32/Serendipity%20Full%20Length%20Edition_%20-%20BTS.m4a,https://data34.chiasenhac.com/downloads/1948/3/1947085-f8c2ac5e/128/Serendipity%20Full%20Length%20Edition_%20-%20BTS.mp3
Boy In Luv,BTS,https://chiasenhac.vn/mp3/bts/boy-in-luv-ts3sttz0q4ff1n.html,https://data61.chiasenhac.com/downloads/1321/3/1320859-fb4d284e/32/Boy%20In%20Luv%20-%20BTS.m4a,https://data61.chiasenhac.com/downloads/1321/3/1320859-fb4d284e/128/Boy%20In%20Luv%20-%20BTS.mp3
Intro: 2 Cool 4 Skool,BTS; DJ Friz,https://chiasenhac.vn/mp3/bts-dj-friz/intro-2-cool-4-skool-ts3stqdcq4femv.html,https://data61.chiasenhac.com/downloads/1321/3/1320911-72f21293/32/Intro_%202%20Cool%204%20Skool%20-%20BTS_%20DJ%20Friz.m4a,https://data61.chiasenhac.com/downloads/1321/3/1320911-72f21293/128/Intro_%202%20Cool%204%20Skool%20-%20BTS_%20DJ%20Friz.mp3
On,BTS,https://chiasenhac.vn/mp3/bts/on-tsvwwrr7q99aat.html,https://data20.chiasenhac.com/downloads/2068/3/2067460-7dc4c263/32/On%20-%20BTS.m4a,https://data20.chiasenhac.com/downloads/2068/3/2067460-7dc4c263/128/On%20-%20BTS.mp3
Friends,BTS,https://chiasenhac.vn/mp3/bts/friends-tsvwwrrvq99aa2.html,https://data20.chiasenhac.com/downloads/2068/3/2067465-9bbccff3/32/Friends%20-%20BTS.m4a,https://data20.chiasenhac.com/downloads/2068/3/2067465-9bbccff3/128/Friends%20-%20BTS.mp3
Save Me,BTS,https://chiasenhac.vn/mp3/bts/save-me-tsvtwmm0qf988n.html,https://data05.chiasenhac.com/downloads/1675/3/1674795-fde7f434/32/Save%20Me%20-%20BTS.m4a,https://data05.chiasenhac.com/downloads/1675/3/1674795-fde7f434/128/Save%20Me%20-%20BTS.mp3
Epiphany,BTS,https://chiasenhac.vn/mp3/bts/epiphany-tsvb70dsqqtnm4.html,https://data34.chiasenhac.com/downloads/1948/3/1947095-f145ca88/32/Epiphany%20-%20BTS.m4a,https://data34.chiasenhac.com/downloads/1948/3/1947095-f145ca88/128/Epiphany%20-%20BTS.mp3
Dope,BTS,https://chiasenhac.vn/mp3/bts/dope-ts3v7zbrq2t1qa.html,https://data17.chiasenhac.com/downloads/1489/3/1488113-95758eee/32/Dope%20-%20BTS.m4a,https://data17.chiasenhac.com/downloads/1489/3/1488113-95758eee/128/Dope%20-%20BTS.mp3
We Are Bulletproof : The Eternal,BTS,https://chiasenhac.vn/mp3/bts/we-are-bulletproof-the-eternal-tsvwwrwtq99a9f.html,https://data20.chiasenhac.com/downloads/2068/3/2067468-0cfad850/32/We%20Are%20Bulletproof%20The%20Eternal%20-%20BTS.m4a,https://data20.chiasenhac.com/downloads/2068/3/2067468-0cfad850/128/We%20Are%20Bulletproof%20The%20Eternal%20-%20BTS.mp3
봄날 Spring Day,BTS,https://chiasenhac.vn/mp3/bts/spring-day-tsvq375wqewth9.html,https://data3.chiasenhac.com/downloads/1766/3/1765202-22c91c6c/32/Spring%20Day%20-%20BTS.m4a,https://data3.chiasenhac.com/downloads/1766/3/1765202-22c91c6c/128/Spring%20Day%20-%20BTS.mp3
Blood Sweat & Tears,BTS,https://chiasenhac.vn/mp3/bts/blood-sweat-tears-tsvqbrrqqeqaae.html,https://data01.chiasenhac.com/downloads/1732/3/1731581-15b45224/32/Blood%20Sweat%20Tears%20-%20BTS.m4a,https://data01.chiasenhac.com/downloads/1732/3/1731581-15b45224/128/Blood%20Sweat%20Tears%20-%20BTS.mp3
Black,G-Dragon; Kim Jennie,https://chiasenhac.vn/mp3/g-dragon-kim-jennie/black-ts37bmv5qtq82h.html,https://data55.chiasenhac.com/downloads/1143/3/1142406-b3d38d8c/32/Black%20-%20G-Dragon_%20Kim%20Jennie.m4a,https://data55.chiasenhac.com/downloads/1143/3/1142406-b3d38d8c/128/Black%20-%20G-Dragon_%20Kim%20Jennie.mp3
Without You,G-Dragon; X,https://chiasenhac.vn/mp3/g-dragon-x/without-you-ts36vdm3qk2m8w.html,https://data59.chiasenhac.com/downloads/1244/3/1243432-311fe529/32/Without%20You%20-%20G-Dragon_%20X.m4a,https://data59.chiasenhac.com/downloads/1244/3/1243432-311fe529/128/Without%20You%20-%20G-Dragon_%20X.mp3
That XX,G-Dragon,https://chiasenhac.vn/mp3/g-dragon/that-xx-ts36vdmvqk2m82.html,https://data59.chiasenhac.com/downloads/1244/3/1243433-352748a6/32/That%20XX%20-%20G-Dragon.m4a,https://data59.chiasenhac.com/downloads/1244/3/1243433-352748a6/128/That%20XX%20-%20G-Dragon.mp3
New Face,PSY,https://chiasenhac.vn/mp3/psy/new-face-tsvdqss6qme44k.html,https://data3.chiasenhac.com/downloads/1787/3/1786469-39dcbdbc/32/New%20Face%20-%20PSY.m4a,https://data3.chiasenhac.com/downloads/1787/3/1786469-39dcbdbc/128/New%20Face%20-%20PSY.mp3
Rookie,Red Velvet,https://chiasenhac.vn/mp3/red-velvet/rookie-tsvbb3wwqqqw99.html,https://data32.chiasenhac.com/downloads/1931/3/1930002-59d135c8/32/Rookie%20-%20Red%20Velvet.m4a,https://data32.chiasenhac.com/downloads/1931/3/1930002-59d135c8/128/Rookie%20-%20Red%20Velvet.mp3
Happiness,Red Velvet,https://chiasenhac.vn/mp3/red-velvet/happiness-ts3sccsvq4vv42.html,https://data62.chiasenhac.com/downloads/1334/3/1333865-8f7eb809/32/Happiness%20-%20Red%20Velvet.m4a,https://data62.chiasenhac.com/downloads/1334/3/1333865-8f7eb809/128/Happiness%20-%20Red%20Velvet.mp3
A Better Day,JTL,https://chiasenhac.vn/mp3/jtl/a-better-day-ts355qz7qhhe1t.html,https://data60.chiasenhac.com/downloads/1297/3/1296532-cb0f1c9a/32/A%20Better%20Day%20-%20JTL.m4a,https://data60.chiasenhac.com/downloads/1297/3/1296532-cb0f1c9a/128/A%20Better%20Day%20-%20JTL.mp3
Unlucky,IU,https://chiasenhac.vn/mp3/iu/unlucky-tsvwqb0qq9eqne.html,https://data19.chiasenhac.com/downloads/2047/3/2046877-c9cf5661/32/Unlucky%20-%20IU.m4a,https://data19.chiasenhac.com/downloads/2047/3/2046877-c9cf5661/128/Unlucky%20-%20IU.mp3
La Di Da,Everglow,https://chiasenhac.vn/mp3/everglow/la-di-da-tsvmd555q8mhhh.html,https://data3.chiasenhac.com/downloads/2118/3/2117974-ab1dbd49/32/La%20Di%20Da%20-%20Everglow.m4a,https://data3.chiasenhac.com/downloads/2118/3/2117974-ab1dbd49/128/La%20Di%20Da%20-%20Everglow.mp3
Solo,Jennie,https://chiasenhac.vn/mp3/jennie/solo-tsvb0rrrqqnaaa.html,https://data31.chiasenhac.com/downloads/1974/3/1973249-df03b541/32/Solo%20-%20Jennie.m4a,https://data31.chiasenhac.com/downloads/1974/3/1973249-df03b541/128/Solo%20-%20Jennie.mp3
Be Calm,Hwasa,https://chiasenhac.vn/mp3/hwasa/be-calm-tsvbq67tqqektf.html,https://data37.chiasenhac.com/downloads/1917/3/1916972-f806eaf8/32/Be%20Calm%20-%20Hwasa.m4a,https://data37.chiasenhac.com/downloads/1917/3/1916972-f806eaf8/128/Be%20Calm%20-%20Hwasa.mp3
Mumumumuch,Mamamoo,https://chiasenhac.vn/mp3/mamamoo/mumumumuch-tsv7rm5tqta8hf.html,https://data25.chiasenhac.com/download2/2196/3/2195020-8245f495/32/Mumumumuch%20-%20Mamamoo.m4a,https://data25.chiasenhac.com/download2/2196/3/2195020-8245f495/128/Mumumumuch%20-%20Mamamoo.mp3
Wind Flower,Mamamoo,https://chiasenhac.vn/mp3/mamamoo/wind-flower-tsvrtcw3qafv9w.html,https://data31.chiasenhac.com/downloads/1977/3/1976856-a1338fbe/32/Wind%20Flower%20-%20Mamamoo.m4a,https://data31.chiasenhac.com/downloads/1977/3/1976856-a1338fbe/128/Wind%20Flower%20-%20Mamamoo.mp3
Starry Night,Mamamoo,https://chiasenhac.vn/mp3/mamamoo/starry-night-tsvbq6m0qqek8n.html,https://data38.chiasenhac.com/downloads/1917/3/1916971-78173970/32/Starry%20Night%20-%20Mamamoo.m4a,https://data38.chiasenhac.com/downloads/1917/3/1916971-78173970/128/Starry%20Night%20-%20Mamamoo.mp3
Given-Taken,ENHYPEN,https://chiasenhac.vn/mp3/enhypen/given-taken-tsvmmtb7q88fqt.html,https://data3.chiasenhac.com/downloads/2136/3/2135796-50fd349e/32/Given-Taken%20-%20ENHYPEN.m4a,https://data3.chiasenhac.com/downloads/2136/3/2135796-50fd349e/128/Given-Taken%20-%20ENHYPEN.mp3
On That Day,Lee Ye Joon,https://chiasenhac.vn/mp3/lee-ye-joon/on-that-day-tsvmmc0cq88vnv.html,https://data3.chiasenhac.com/downloads/2137/3/2136735-4cc641db/32/On%20That%20Day%20-%20Lee%20Ye%20Joon.m4a,https://data3.chiasenhac.com/downloads/2137/3/2136735-4cc641db/128/On%20That%20Day%20-%20Lee%20Ye%20Joon.mp3
Let's Love Again,Monday Kiz,https://chiasenhac.vn/mp3/monday-kiz/lets-love-again-tsvcw55mqv9hh8.html,https://data38.chiasenhac.com/downloads/1873/3/1872211-a2154bd9/32/Let_s%20Love%20Again%20-%20Monday%20Kiz.m4a,https://data38.chiasenhac.com/downloads/1873/3/1872211-a2154bd9/128/Let_s%20Love%20Again%20-%20Monday%20Kiz.mp3
Might Not Know,GyeongseoYeji ; Ashatree,https://chiasenhac.vn/mp3/gyeongseoyeji-ashatree/might-not-know-tsvmvsvzq82421.html,https://data.chiasenhac.com/down2/2164/3/2163338-63020cf6/32/Might%20Not%20Know%20-%20GyeongseoYeji%20Ashatree.m4a,https://data.chiasenhac.com/down2/2164/3/2163338-63020cf6/128/Might%20Not%20Know%20-%20GyeongseoYeji%20Ashatree.mp3
For You Who’s Like My Galaxy,GyeongseoYeji ; Molly.D,https://chiasenhac.vn/mp3/gyeongseoyeji-mollyd/for-you-whos-like-my-galaxy-tsv7dr0vqtman2.html,https://data.chiasenhac.com/down2/2183/3/2182313-731f858a/32/For%20You%20Who___s%20Like%20My%20Galaxy%20-%20Gyeongs.m4a,https://data.chiasenhac.com/down2/2183/3/2182313-731f858a/128/For%20You%20Who___s%20Like%20My%20Galaxy%20-%20Gyeongs.mp3
Maxstep,Younique Unit,https://chiasenhac.vn/mp3/younique-unit/maxstep-tsvc00qtqvnnef.html,https://data38.chiasenhac.com/downloads/1911/3/1910204-c01a440c/32/Maxstep%20-%20Younique%20Unit.m4a,https://data38.chiasenhac.com/downloads/1911/3/1910204-c01a440c/128/Maxstep%20-%20Younique%20Unit.mp3
Actually.. I Miss You,GyeongseoYeji; Gunho,https://chiasenhac.vn/mp3/gyeongseoyeji-gunho/actually-i-miss-you-tsvw6d0dq9kmnm.html,https://data20.chiasenhac.com/downloads/2080/3/2079134-b2b2d4c4/32/Actually__%20I%20Miss%20You%20-%20GyeongseoYeji_%20G.m4a,https://data20.chiasenhac.com/downloads/2080/3/2079134-b2b2d4c4/128/Actually__%20I%20Miss%20You%20-%20GyeongseoYeji_%20G.mp3
If You Lovingly Call My Name,Gyeongseo Yeji ; Jeon Gunho,https://chiasenhac.vn/mp3/gyeongseo-yeji-jeon-gunho/if-you-lovingly-call-my-name-tsvm0v0bq8n2nq.html,https://data.chiasenhac.com/down2/2173/3/2172064-08d0575e/32/If%20You%20Lovingly%20Call%20My%20Name%20-%20Gyeongseo.m4a,https://data.chiasenhac.com/down2/2173/3/2172064-08d0575e/128/If%20You%20Lovingly%20Call%20My%20Name%20-%20Gyeongseo.mp3
"Love, This",Slay ; Avin,https://chiasenhac.vn/mp3/slay-avin/love-this-tsv7c5b3qtvhqw.html,https://data.chiasenhac.com/down2/2188/3/2187512-71de05e5/32/Love_%20This%20-%20Slay%20Avin.m4a,https://data.chiasenhac.com/down2/2188/3/2187512-71de05e5/128/Love_%20This%20-%20Slay%20Avin.mp3
Breakups,Jeong Hyo Bean,https://chiasenhac.vn/mp3/jeong-hyo-bean/breakups-tsvmbb6zq8qqk1.html,https://data3.chiasenhac.com/downloads/2125/3/2124618-82c4f61f/32/Breakups%20-%20Jeong%20Hyo%20Bean.m4a,https://data3.chiasenhac.com/downloads/2125/3/2124618-82c4f61f/128/Breakups%20-%20Jeong%20Hyo%20Bean.mp3
Aloha,Cho Jeong Seok,https://chiasenhac.vn/mp3/cho-jeong-seok/aloha-tsvw7r0rq9tana.html,https://data20.chiasenhac.com/downloads/2076/3/2075809-5c58f179/32/Aloha%20-%20Cho%20Jeong%20Seok.m4a,https://data20.chiasenhac.com/downloads/2076/3/2075809-5c58f179/128/Aloha%20-%20Cho%20Jeong%20Seok.mp3
For You,BTOB,https://chiasenhac.vn/mp3/btob/for-you-tsvtvcs7qf2v4t.html,https://data2.chiasenhac.com/stream2/1703/3/1702500-6a1134ef/32/For%20You%20-%20BTOB.m4a,https://data2.chiasenhac.com/stream2/1703/3/1702500-6a1134ef/128/For%20You%20-%20BTOB.mp3
Bboom Bboom,Momoland,https://chiasenhac.vn/mp3/momoland/bboom-bboom-tsvcczwrqvv19a.html,https://data37.chiasenhac.com/downloads/1861/3/1860881-022717f3/32/Bboom%20Bboom%20-%20Momoland.m4a,https://data37.chiasenhac.com/downloads/1861/3/1860881-022717f3/128/Bboom%20Bboom%20-%20Momoland.mp3
We All Lie,Ha Jin,https://chiasenhac.vn/mp3/ha-jin/we-all-lie-tsvrcmbvqav8q2.html,https://data33.chiasenhac.com/downloads/1991/3/1990137-d30f0aa9/32/We%20All%20Lie%20-%20Ha%20Jin.m4a,https://data33.chiasenhac.com/downloads/1991/3/1990137-d30f0aa9/128/We%20All%20Lie%20-%20Ha%20Jin.mp3
Auditory Hallucination,Jang Jae In; NaShow,https://chiasenhac.vn/mp3/jang-jae-in-nashow/auditory-hallucination-ts3vcdmqq2vm8e.html,https://data16.chiasenhac.com/downloads/1465/3/1464605-74b115e0/32/Auditory%20Hallucination%20-%20Jang%20Jae%20In_%20Na.m4a,https://data16.chiasenhac.com/downloads/1465/3/1464605-74b115e0/128/Auditory%20Hallucination%20-%20Jang%20Jae%20In_%20Na.mp3
World Tour,Mino; Lee Hi,https://chiasenhac.vn/mp3/mino-lee-hi/world-tour-ts30vtscqn2f4v.html,https://data2.chiasenhac.com/stream2/1637/3/1636191-9772c0ae/32/World%20Tour%20-%20Mino_%20Lee%20Hi.m4a,https://data2.chiasenhac.com/stream2/1637/3/1636191-9772c0ae/128/World%20Tour%20-%20Mino_%20Lee%20Hi.mp3
It's Over,Lee Hi,https://chiasenhac.vn/mp3/lee-hi/its-over-ts37370zqtwtn1.html,https://data56.chiasenhac.com/downloads/1176/3/1175466-e2858f6e/32/It_s%20Over%20-%20Lee%20Hi.m4a,https://data56.chiasenhac.com/downloads/1176/3/1175466-e2858f6e/128/It_s%20Over%20-%20Lee%20Hi.mp3
Breathe,Lee Hi,https://chiasenhac.vn/mp3/lee-hi/breathe-ts30vts0qn2f4n.html,https://data2.chiasenhac.com/stream2/1637/3/1636203-69129705/32/Breathe%20-%20Lee%20Hi.m4a,https://data2.chiasenhac.com/stream2/1637/3/1636203-69129705/128/Breathe%20-%20Lee%20Hi.mp3
Nothing,Lee Jin Hyuk,https://chiasenhac.vn/mp3/lee-jin-hyuk/nothing-tsv7mc53qt8vhw.html,https://data25.chiasenhac.com/download2/2203/3/2202200-0b4fbdc9/32/Nothing%20-%20Lee%20Jin%20Hyuk.m4a,https://data25.chiasenhac.com/download2/2203/3/2202200-0b4fbdc9/128/Nothing%20-%20Lee%20Jin%20Hyuk.mp3
"How Can I Love The Heartbreak, You're The One I Love",AKMU,https://chiasenhac.vn/mp3/akmu/how-can-i-love-the-heartbreak-you039re-the-one-i-love-tsvwzbm6q91q8k.html,https://data3.chiasenhac.com/downloads/2101/3/2100005-77c465e0/32/How%20Can%20I%20Love%20The%20Heartbreak_%20You_re%20Th.m4a,https://data3.chiasenhac.com/downloads/2101/3/2100005-77c465e0/128/How%20Can%20I%20Love%20The%20Heartbreak_%20You_re%20Th.mp3
Coffee On Sunday,Lee Jin Hyuk,https://chiasenhac.vn/mp3/lee-jin-hyuk/coffee-on-sunday-tsv7mc5sqt8vh4.html,https://data25.chiasenhac.com/download2/2203/3/2202199-a53e2baa/32/Coffee%20On%20Sunday%20-%20Lee%20Jin%20Hyuk.m4a,https://data25.chiasenhac.com/download2/2203/3/2202199-a53e2baa/128/Coffee%20On%20Sunday%20-%20Lee%20Jin%20Hyuk.mp3
Blue Marvel,Lee Jin Hyuk,https://chiasenhac.vn/mp3/lee-jin-hyuk/blue-marvel-tsv7mc55qt8vhh.html,https://data25.chiasenhac.com/download2/2203/3/2202198-4895e357/32/Blue%20Marvel%20-%20Lee%20Jin%20Hyuk.m4a,https://data25.chiasenhac.com/download2/2203/3/2202198-4895e357/128/Blue%20Marvel%20-%20Lee%20Jin%20Hyuk.mp3
Dunk!,Lee Jin Hyuk,https://chiasenhac.vn/mp3/lee-jin-hyuk/dunk-tsv7mc56qt8vhk.html,https://data25.chiasenhac.com/download2/2203/3/2202197-d58d2dea/32/Dunk_%20-%20Lee%20Jin%20Hyuk.m4a,https://data25.chiasenhac.com/download2/2203/3/2202197-d58d2dea/128/Dunk_%20-%20Lee%20Jin%20Hyuk.mp3
Bang All Night,Lee Jin Hyuk,https://chiasenhac.vn/mp3/lee-jin-hyuk/bang-all-night-tsv7mc57qt8vht.html,https://data25.chiasenhac.com/download2/2203/3/2202196-65c58210/32/Bang%20All%20Night%20-%20Lee%20Jin%20Hyuk.m4a,https://data25.chiasenhac.com/download2/2203/3/2202196-65c58210/128/Bang%20All%20Night%20-%20Lee%20Jin%20Hyuk.mp3
G.D.M (Konrad OldMoney Remix),M.I.B; Tiger JK. Bizzy,https://chiasenhac.vn/mp3/mib-tiger-jk-bizzy/gdm-konrad-oldmoney-remix-tsvd5vzcqmh21v.html,https://data00.chiasenhac.com/downloads/1824/3/1823887-a2f498e2/32/G_D_M%20Konrad%20OldMoney%20Remix_%20-%20M_I_B_%20Ti.m4a,https://data00.chiasenhac.com/downloads/1824/3/1823887-a2f498e2/128/G_D_M%20Konrad%20OldMoney%20Remix_%20-%20M_I_B_%20Ti.mp3
Chisa Bounce,M.I.B,https://chiasenhac.vn/mp3/mib/chisa-bounce-tsvd5zbvqmh1q2.html,https://data00.chiasenhac.com/downloads/1824/3/1823993-28083cd5/32/Chisa%20Bounce%20-%20M_I_B.m4a,https://data00.chiasenhac.com/downloads/1824/3/1823993-28083cd5/128/Chisa%20Bounce%20-%20M_I_B.mp3
Men In Black,M.I.B,https://chiasenhac.vn/mp3/mib/men-in-black-tsvd5zbzqmh1q1.html,https://data00.chiasenhac.com/downloads/1824/3/1823994-40213891/32/Men%20In%20Black%20-%20M_I_B.m4a,https://data00.chiasenhac.com/downloads/1824/3/1823994-40213891/128/Men%20In%20Black%20-%20M_I_B.mp3
Red Lipstick,Lee Hi; Yoon Mi Rae,https://chiasenhac.vn/mp3/lee-hi-yoon-mi-rae/red-lipstick-tsv7rdqwqtame9.html,https://data25.chiasenhac.com/download2/2194/3/2193602-b1e08a7a/32/Red%20Lipstick%20-%20Lee%20Hi_%20Yoon%20Mi%20Rae.m4a,https://data25.chiasenhac.com/download2/2194/3/2193602-b1e08a7a/128/Red%20Lipstick%20-%20Lee%20Hi_%20Yoon%20Mi%20Rae.mp3
Red Lipstick,Hyorin; Zico,https://chiasenhac.vn/mp3/hyorin-zico/red-lipstick-ts36mzvmqk8128.html,https://data58.chiasenhac.com/downloads/1223/3/1222019-55fa1352/32/Red%20Lipstick%20-%20Hyorin_%20Zico.m4a,https://data58.chiasenhac.com/downloads/1223/3/1222019-55fa1352/128/Red%20Lipstick%20-%20Hyorin_%20Zico.mp3
Lalalay,Sunmi,https://chiasenhac.vn/mp3/sunmi/lalalay-tsvrv6r6qa2kak.html,https://data19.chiasenhac.com/downloads/2032/3/2031621-e1cf0055/32/Lalalay%20-%20Sunmi.m4a,https://data19.chiasenhac.com/downloads/2032/3/2031621-e1cf0055/128/Lalalay%20-%20Sunmi.mp3
Heroine,Sunmi,https://chiasenhac.vn/mp3/sunmi/heroine-tsvb60cvqqknv2.html,https://data35.chiasenhac.com/downloads/1952/3/1951209-5def180b/32/Heroine%20-%20Sunmi.m4a,https://data35.chiasenhac.com/downloads/1952/3/1951209-5def180b/128/Heroine%20-%20Sunmi.mp3
Gashina,Sunmi,https://chiasenhac.vn/mp3/sunmi/gashina-tsvb60c3qqknvw.html,https://data35.chiasenhac.com/downloads/1952/3/1951208-83dbcd67/32/Gashina%20-%20Sunmi.m4a,https://data35.chiasenhac.com/downloads/1952/3/1951208-83dbcd67/128/Gashina%20-%20Sunmi.mp3
Bang-Up,MIRAE,https://chiasenhac.vn/mp3/mirae/bang-up-tsv7bcrvqtqva2.html,https://data25.chiasenhac.com/download2/2190/3/2189833-47ac898c/32/Bang-Up%20-%20MIRAE.m4a,https://data25.chiasenhac.com/download2/2190/3/2189833-47ac898c/128/Bang-Up%20-%20MIRAE.mp3
Come Back Again,Infinite,https://chiasenhac.vn/mp3/infinite/come-back-again-ts37qmmwqte889.html,https://data55.chiasenhac.com/downloads/1131/3/1130018-afe185c8/32/Come%20Back%20Again%20-%20Infinite.m4a,https://data55.chiasenhac.com/downloads/1131/3/1130018-afe185c8/128/Come%20Back%20Again%20-%20Infinite.mp3
Be Mine,Infinite,https://chiasenhac.vn/mp3/infinite/be-mine-ts3mztcmq81fv8.html,https://data54.chiasenhac.com/downloads/1116/3/1115875-497eec58/32/Be%20Mine%20-%20Infinite.m4a,https://data54.chiasenhac.com/downloads/1116/3/1115875-497eec58/128/Be%20Mine%20-%20Infinite.mp3
Suri Suri,Qri (T-Ara),https://chiasenhac.vn/mp3/qri-t-ara/suri-suri-tsv7wcrqqt9vae.html,https://data25.chiasenhac.com/download2/2199/3/2198013-d529fb09/32/Suri%20Suri%20-%20Qri%20T-Ara_.m4a,https://data25.chiasenhac.com/download2/2199/3/2198013-d529fb09/128/Suri%20Suri%20-%20Qri%20T-Ara_.mp3
"You, Clouds, Rain",Heize; Shin Yongjae,https://chiasenhac.vn/mp3/heize-shin-yongjae/you-clouds-rain-tsvdrc05qmavnh.html,https://data3.chiasenhac.com/downloads/1801/3/1800870-17f792c4/32/You_%20Clouds_%20Rain%20-%20Heize_%20Shin%20Yongjae.m4a,https://data3.chiasenhac.com/downloads/1801/3/1800870-17f792c4/128/You_%20Clouds_%20Rain%20-%20Heize_%20Shin%20Yongjae.mp3
Summer Or Summer,Hyolyn; Dasom,https://chiasenhac.vn/mp3/hyolyn-dasom/summer-or-summer-tsv7cw5dqtv9hm.html,https://data.chiasenhac.com/down2/2187/3/2186574-d0842c14/32/Summer%20Or%20Summer%20-%20Hyolyn_%20Dasom.m4a,https://data.chiasenhac.com/down2/2187/3/2186574-d0842c14/128/Summer%20Or%20Summer%20-%20Hyolyn_%20Dasom.mp3
Cry Cry (Ballad Version),T-Ara,https://chiasenhac.vn/mp3/t-ara/cry-cry-ballad-version-ts3m5wwbq8h99q.html,https://data54.chiasenhac.com/downloads/1102/3/1101072-b0f4e015/32/Cry%20Cry%20Ballad%20Version_%20-%20T-Ara.m4a,https://data54.chiasenhac.com/downloads/1102/3/1101072-b0f4e015/128/Cry%20Cry%20Ballad%20Version_%20-%20T-Ara.mp3
I'm Gonna Be A Star,Twice,https://chiasenhac.vn/mp3/twice/im-gonna-be-a-star-tsvc0z7zqvn1t1.html,https://data38.chiasenhac.com/downloads/1911/3/1910074-72694d07/32/I_m%20Gonna%20Be%20A%20Star%20-%20Twice.m4a,https://data38.chiasenhac.com/downloads/1911/3/1910074-72694d07/128/I_m%20Gonna%20Be%20A%20Star%20-%20Twice.mp3
